compound1,compound2,reaction,KOs
C00001,C00009,R02135,"K01077,K01078,K06949,K14394,K22911,K23458"
C00001,C00022,R02408,"K00816,K01758,K01760,K14155,K17217,K21623"
C00001,C00014,R02408,"K00816,K01758,K01760,K14155,K17217,K21623"
C00001,C01962,R02408,"K00816,K01758,K01760,K14155,K17217,K21623"
C00001,C11477,R00804,K07757
C00001,C00009,R00804,K07757
C00006,C01888,R10852,K16066
C00006,C00011,R10852,K16066
C00006,C00005,R10852,K16066
C00006,C00080,R10852,K16066
C00002,C00008,R01901,K00880
C00002,C03291,R01901,K00880
C21877,C00020,R12060,K06864
C21877,C21880,R12060,K06864
C00001,C00330,R01968,"K01081,K02566,K03787,K06952,K07023,K08693,K08722,K11751,K19970"
C00001,C00009,R01968,"K01081,K02566,K03787,K06952,K07023,K08693,K08722,K11751,K19970"
C01672,C12455,R12214,K09251
C01672,C00025,R12214,K09251
C00026,C12455,R12214,K09251
C00026,C00025,R12214,K09251
C02737,C00350,R02055,K01613
C02737,C00011,R02055,K01613
C06251,C06026,R05075,K02560
C06251,C00229,R05075,K02560
C00089,C00095,R00803,K00690
C00089,C00103,R00803,K00690
C00009,C00095,R00803,K00690
C00009,C00103,R00803,K00690
C00077,C01165,R00667,K00819
C00077,C00025,R00667,K00819
C00026,C01165,R00667,K00819
C00026,C00025,R00667,K00819
C00169,C00009,R01398,K00611
C00169,C00327,R01398,K00611
C00077,C00009,R01398,K00611
C00077,C00327,R01398,K00611
C00668,C01172,R02739,"K01792,K01810,K06859,K13810,K15916"
C00012,C00148,R00135,"K01259,K11142"
C00012,C00012,R00135,"K01259,K11142"
C00001,C00148,R00135,"K01259,K11142"
C00001,C00012,R00135,"K01259,K11142"
C00100,C00010,R04546,"K00632,K07508,K07509,K07513"
C00100,C04644,R04546,"K00632,K07508,K07509,K07513"
C01172,C05345,R03321,"K01810,K06859,K13810,K15916"
C00026,C20646,R10845,K00832
C00026,C00025,R10845,K00832
C00001,C18243,R09136,K01061
C00003,C00310,R01896,"K00008,K05351"
C00003,C00004,R01896,"K00008,K05351"
C00003,C00080,R01896,"K00008,K05351"
C15602,C00295,R01868,K00254
C15602,C15603,R01868,K00254
C17322,C17323,R08701,"K03495,K03650"
C17322,C00101,R08701,"K03495,K03650"
C17322,C00028,R08701,"K03495,K03650"
C17322,C00001,R08701,"K03495,K03650"
C00037,C17323,R08701,"K03495,K03650"
C00037,C00101,R08701,"K03495,K03650"
C00037,C00028,R08701,"K03495,K03650"
C00037,C00001,R08701,"K03495,K03650"
C00030,C17323,R08701,"K03495,K03650"
C00030,C00101,R08701,"K03495,K03650"
C00030,C00028,R08701,"K03495,K03650"
C00030,C00001,R08701,"K03495,K03650"
C00024,C00010,R04747,"K00632,K07508,K07509,K07513"
C00024,C05267,R04747,"K00632,K07508,K07509,K07513"
C00218,C00014,R09998,"K14082,K16176,K16177"
C00218,C03920,R09998,"K14082,K16176,K16177"
C03576,C00014,R09998,"K14082,K16176,K16177"
C03576,C03920,R09998,"K14082,K16176,K16177"
C00096,C00035,R01009,"K00721,K09658,K09659"
C00096,C03862,R01009,"K00721,K09658,K09659"
C06481,C06482,R08219,K01042
C06481,C00009,R08219,K01042
C05172,C06482,R08219,K01042
C05172,C00009,R08219,K01042
C00001,C06329,R05511,K01061
C01269,C00251,R01714,K01736
C01269,C00009,R01714,K01736
C00002,C00536,R07268,"K00798,K19221"
C00002,C06508,R07268,"K00798,K19221"
C00026,C01179,R00734,"K00811,K00812,K00813,K00815,K00817,K00832,K00838,K05821,K11358,K14454,K14455,K15849"
C00026,C00025,R00734,"K00811,K00812,K00813,K00815,K00817,K00832,K00838,K05821,K11358,K14454,K14455,K15849"
C00001,C16631,R08227,K01464
C00092,C00085,R00771,"K01810,K06859,K13810,K15916"
C00051,C01419,R11861,K07232
C00051,C01879,R11861,K07232
C00062,C00327,R00552,K01478
C00062,C00014,R00552,K01478
C00001,C00327,R00552,K01478
C00001,C00014,R00552,K01478
C00143,C00101,R06613,K03465
C00143,C00364,R06613,K03465
C00143,C00006,R06613,K03465
C00365,C00101,R06613,K03465
C00365,C00364,R06613,K03465
C00365,C00006,R06613,K03465
C00005,C00101,R06613,K03465
C00005,C00364,R06613,K03465
C00005,C00006,R06613,K03465
C00080,C00101,R06613,K03465
C00080,C00364,R06613,K03465
C00080,C00006,R06613,K03465
C00001,C00499,R02425,"K01466,K16842"
C00005,C00006,R13176,"K00323,K00324,K00325"
C00005,C00004,R13176,"K00323,K00324,K00325"
C00005,C00080,R13176,"K00323,K00324,K00325"
C00003,C00006,R13176,"K00323,K00324,K00325"
C00003,C00004,R13176,"K00323,K00324,K00325"
C00003,C00080,R13176,"K00323,K00324,K00325"
C00080,C00006,R13176,"K00323,K00324,K00325"
C00080,C00004,R13176,"K00323,K00324,K00325"
C00080,C00080,R13176,"K00323,K00324,K00325"
C00445,C00234,R01655,"K00288,K01491,K01500,K13403"
C00445,C00080,R01655,"K00288,K01491,K01500,K13403"
C00001,C00234,R01655,"K00288,K01491,K01500,K13403"
C00001,C00080,R01655,"K00288,K01491,K01500,K13403"
C05754,C04180,R07639,"K01716,K18474"
C00199,C00231,R01529,K01783
C00155,C04144,R04405,K00549
C00155,C00073,R04405,K00549
C00001,C01935,R03122,K01208
C00001,C09099,R13064,K05989
C00001,C02338,R13064,K05989
C00100,C00091,R11773,K22214
C00100,C00163,R11773,K22214
C00042,C00091,R11773,K22214
C00042,C00163,R11773,K22214
C04823,C00122,R04559,K01756
C04823,C04677,R04559,K01756
C00013,C00064,R01072,K00764
C00013,C00119,R01072,K00764
C00013,C00001,R01072,K00764
C00025,C00064,R01072,K00764
C00025,C00119,R01072,K00764
C00025,C00001,R01072,K00764
C00002,C00008,R02090,K00942
C00002,C00361,R02090,K00942
C00001,C11947,R06411,"K01692,K01782,K01825"
C00001,C02713,R04112,"K01446,K01447,K01448,K01449"
C00001,C00041,R04112,"K01446,K01447,K01448,K01449"
C00364,C00214,R01569,"K01081,K02566,K03787,K06952,K07023,K08693,K08722,K08723,K11751,K19970,K25434"
C00364,C00009,R01569,"K01081,K02566,K03787,K06952,K07023,K08693,K08722,K08723,K11751,K19970,K25434"
C00001,C00214,R01569,"K01081,K02566,K03787,K06952,K07023,K08693,K08722,K08723,K11751,K19970,K25434"
C00001,C00009,R01569,"K01081,K02566,K03787,K06952,K07023,K08693,K08722,K08723,K11751,K19970,K25434"
C01096,C02888,R03234,K19956
C01096,C00005,R03234,K19956
C01096,C00080,R03234,K19956
C00006,C02888,R03234,K19956
C00006,C00005,R03234,K19956
C00006,C00080,R03234,K19956
C02504,C02631,R03968,"K01702,K01703,K01704,K21359"
C02504,C00001,R03968,"K01702,K01703,K01704,K21359"
C19080,C19085,R09386,"K00974,K07558"
C19080,C00013,R09386,"K00974,K07558"
C00002,C19085,R09386,"K00974,K07558"
C00002,C00013,R09386,"K00974,K07558"
C00334,C00232,R01648,"K00823,K07250,K13524,K14268"
C00334,C00025,R01648,"K00823,K07250,K13524,K14268"
C00026,C00232,R01648,"K00823,K07250,K13524,K14268"
C00026,C00025,R01648,"K00823,K07250,K13524,K14268"
C04919,C04233,R12187,K12973
C04919,C21982,R12187,K12973
C16157,C22002,R12207,K07264
C16157,C17556,R12207,K07264
C21982,C22002,R12207,K07264
C21982,C17556,R12207,K07264
C01674,C00615,R11170,"K02759,K02760,K02761"
C01674,C21152,R11170,"K02759,K02760,K02761"
C00051,C14855,R07083,"K00799,K04097,K13299,K23790"
C03765,C00642,R02695,"K00129,K00146"
C03765,C00004,R02695,"K00129,K00146"
C03765,C00080,R02695,"K00129,K00146"
C00003,C00642,R02695,"K00129,K00146"
C00003,C00004,R02695,"K00129,K00146"
C00003,C00080,R02695,"K00129,K00146"
C00001,C00642,R02695,"K00129,K00146"
C00001,C00004,R02695,"K00129,K00146"
C00001,C00080,R02695,"K00129,K00146"
C01094,C00111,R02568,"K01622,K01623,K01624,K11645,K16305,K16306"
C01094,C00577,R02568,"K01622,K01623,K01624,K11645,K16305,K16306"
C00003,C00022,R00214,"K00027,K00028"
C00003,C00011,R00214,"K00027,K00028"
C00003,C00004,R00214,"K00027,K00028"
C00003,C00080,R00214,"K00027,K00028"
C00001,C02686,R04856,"K01130,K01134"
C00001,C00059,R04856,"K01130,K01134"
C00002,C00008,R01092,K00849
C00002,C00446,R01092,K00849
C00984,C00008,R01092,K00849
C00984,C00446,R01092,K00849
C00028,C04638,R10331,K17830
C00028,C00030,R10331,K17830
C00119,C16615,R08238,K00760
C00119,C00013,R08238,K00760
C02091,C00603,R05554,K14977
C02091,C00014,R05554,K14977
C00001,C00603,R05554,K14977
C00001,C00014,R05554,K14977
C19879,C19880,R09771,K03273
C19879,C00009,R09771,K03273
C00001,C19880,R09771,K03273
C00001,C00009,R09771,K03273
C00527,C00010,R02571,K00658
C00527,C06157,R02571,K00658
C15973,C00010,R02571,K00658
C15973,C06157,R02571,K00658
C00004,C16551,R08281,"K00001,K00121,K13951,K13952,K13953,K13980"
C00004,C00003,R08281,"K00001,K00121,K13951,K13952,K13953,K13980"
C00080,C16551,R08281,"K00001,K00121,K13951,K13952,K13953,K13980"
C00080,C00003,R08281,"K00001,K00121,K13951,K13952,K13953,K13980"
C00006,C00667,R10159,K00528
C00006,C00005,R10159,K00528
C00080,C00667,R10159,K00528
C00080,C00005,R10159,K00528
C00001,C02336,R06088,"K01187,K01193,K01203,K12047"
C00001,C00267,R06088,"K01187,K01193,K01203,K12047"
C00002,C14899,R07127,K00880
C00002,C00008,R07127,K00880
C05932,C05931,R05049,K06447
C05932,C00004,R05049,K06447
C05932,C00080,R05049,K06447
C00003,C05931,R05049,K06447
C00003,C00004,R05049,K06447
C00003,C00080,R05049,K06447
C00001,C05931,R05049,K06447
C00001,C00004,R05049,K06447
C00001,C00080,R05049,K06447
C00004,C06142,R03544,K00100
C00004,C00003,R03544,K00100
C00080,C06142,R03544,K00100
C00080,C00003,R03544,K00100
C00136,C00010,R01174,K00634
C00136,C02527,R01174,K00634
C00009,C00010,R01174,K00634
C00009,C02527,R01174,K00634
C00001,C00267,R06199,"K01178,K01182,K01203,K12047"
C05778,C11538,R05807,"K02190,K03795,K22011"
C05778,C00080,R05807,"K02190,K03795,K22011"
C00002,C00008,R02326,"K00940,K18533"
C00002,C00458,R02326,"K00940,K18533"
C00705,C00008,R02326,"K00940,K18533"
C00705,C00458,R02326,"K00940,K18533"
C00137,C00691,R01183,K00010
C00137,C00004,R01183,K00010
C00137,C00080,R01183,K00010
C00003,C00691,R01183,K00010
C00003,C00004,R01183,K00010
C00003,C00080,R01183,K00010
C00313,C00798,R01908,K01577
C00313,C00011,R01908,K01577
C03263,C01079,R06895,K02495
C03263,C00011,R06895,K02495
C03263,C00073,R06895,K02495
C03263,C05198,R06895,K02495
C00093,C00111,R00848,"K00111,K00112,K00113"
C00093,C01352,R00848,"K00111,K00112,K00113"
C00016,C00111,R00848,"K00111,K00112,K00113"
C00016,C01352,R00848,"K00111,K00112,K00113"
C00002,C00020,R00578,K01953
C00002,C00013,R00578,K01953
C00002,C00152,R00578,K01953
C00002,C00025,R00578,K01953
C00049,C00020,R00578,K01953
C00049,C00013,R00578,K01953
C00049,C00152,R00578,K01953
C00049,C00025,R00578,K01953
C00064,C00020,R00578,K01953
C00064,C00013,R00578,K01953
C00064,C00152,R00578,K01953
C00064,C00025,R00578,K01953
C00001,C00020,R00578,K01953
C00001,C00013,R00578,K01953
C00001,C00152,R00578,K01953
C00001,C00025,R00578,K01953
C00233,C15974,R07601,"K00166,K00167,K11381"
C00233,C00011,R07601,"K00166,K00167,K11381"
C00068,C15974,R07601,"K00166,K00167,K11381"
C00068,C00011,R07601,"K00166,K00167,K11381"
C00002,C00008,R01137,"K00940,K18533"
C00002,C00131,R01137,"K00940,K18533"
C00206,C00008,R01137,"K00940,K18533"
C00206,C00131,R01137,"K00940,K18533"
C06022,C04652,R04550,K02536
C06022,C00229,R04550,K02536
C20831,C00111,R10760,K01671
C20831,C21181,R10760,K01671
C00147,C00262,R01244,"K01486,K21053"
C00147,C00014,R01244,"K01486,K21053"
C00001,C00262,R01244,"K01486,K21053"
C00001,C00014,R01244,"K01486,K21053"
C00029,C00015,R10850,"K19002,K27597"
C00029,C06364,R10850,"K19002,K27597"
C00641,C00015,R10850,"K19002,K27597"
C00641,C06364,R10850,"K19002,K27597"
C00041,C00133,R00401,"K01775,K01798"
C00001,C01367,R03537,"K01119,K08693,K09769,K24670"
C00455,C03150,R02323,"K01081,K02566,K03787,K08693,K11751,K18550,K18551,K19970"
C00455,C00009,R02323,"K01081,K02566,K03787,K08693,K11751,K18550,K18551,K19970"
C00001,C03150,R02323,"K01081,K02566,K03787,K08693,K11751,K18550,K18551,K19970"
C00001,C00009,R02323,"K01081,K02566,K03787,K08693,K11751,K18550,K18551,K19970"
C00492,C05402,R02410,K01193
C00492,C00095,R02410,K01193
C00001,C05402,R02410,K01193
C00001,C00095,R02410,K01193
C00092,C01236,R00835,K00036
C00092,C00005,R00835,K00036
C00092,C00080,R00835,K00036
C00006,C01236,R00835,K00036
C00006,C00005,R00835,K00036
C00006,C00080,R00835,K00036
C00025,C00064,R00114,"K00265,K00266"
C00025,C00026,R00114,"K00265,K00266"
C00025,C00005,R00114,"K00265,K00266"
C00025,C00080,R00114,"K00265,K00266"
C00006,C00064,R00114,"K00265,K00266"
C00006,C00026,R00114,"K00265,K00266"
C00006,C00005,R00114,"K00265,K00266"
C00006,C00080,R00114,"K00265,K00266"
C00063,C00013,R00856,K00980
C00063,C00513,R00856,K00980
C00093,C00013,R00856,K00980
C00093,C00513,R00856,K00980
C22458,C01909,R12934,"K01935,K19562"
C22458,C00008,R12934,"K01935,K19562"
C22458,C00009,R12934,"K01935,K19562"
C00002,C01909,R12934,"K01935,K19562"
C00002,C00008,R12934,"K01935,K19562"
C00002,C00009,R12934,"K01935,K19562"
C00051,C00127,R00094,K00383
C00051,C00004,R00094,K00383
C00051,C00080,R00094,K00383
C00003,C00127,R00094,K00383
C00003,C00004,R00094,K00383
C00003,C00080,R00094,K00383
C00944,C02637,R03084,"K03785,K03786,K13830,K13832"
C00944,C00001,R03084,"K03785,K03786,K13830,K13832"
C00877,C05116,R05595,"K01692,K07511,K07514,K07515"
C00001,C05116,R05595,"K01692,K07511,K07514,K07515"
C00091,C00010,R02570,"K00658,K01616"
C00091,C16254,R02570,"K00658,K01616"
C15973,C00010,R02570,"K00658,K01616"
C15973,C16254,R02570,"K00658,K01616"
C00001,C00124,R05961,"K01189,K07406,K07407"
C00001,C00492,R03634,"K01189,K07406,K07407"
C00001,C00124,R03634,"K01189,K07406,K07407"
C02474,C02474,R01762,"K01209,K15921,K20844"
C02474,C00259,R01762,"K01209,K15921,K20844"
C00001,C02474,R01762,"K01209,K15921,K20844"
C00001,C00259,R01762,"K01209,K15921,K20844"
C00106,C01168,R01055,"K16329,K16330"
C00106,C00001,R01055,"K16329,K16330"
C00117,C01168,R01055,"K16329,K16330"
C00117,C00001,R01055,"K16329,K16330"
C00080,C05770,R11329,K01772
C00080,C14818,R11329,K01772
C04043,C01161,R03300,"K00129,K00146"
C04043,C00004,R03300,"K00129,K00146"
C04043,C00080,R03300,"K00129,K00146"
C00003,C01161,R03300,"K00129,K00146"
C00003,C00004,R03300,"K00129,K00146"
C00003,C00080,R03300,"K00129,K00146"
C00001,C01161,R03300,"K00129,K00146"
C00001,C00004,R03300,"K00129,K00146"
C00001,C00080,R03300,"K00129,K00146"
C00001,C00860,R03013,"K01089,K04486,K05602,K18649"
C00001,C00009,R03013,"K01089,K04486,K05602,K18649"
C21878,C21861,R12066,K06864
C21878,C21851,R12066,K06864
C21878,C00020,R12066,K06864
C21878,C00013,R12066,K06864
C00002,C21861,R12066,K06864
C00002,C21851,R12066,K06864
C00002,C00020,R12066,K06864
C00002,C00013,R12066,K06864
C00001,C00191,R10830,K01195
C00024,C00010,R02569,K00627
C00024,C16255,R02569,K00627
C15973,C00010,R02569,K00627
C15973,C16255,R02569,K00627
C00002,C00013,R12063,K06864
C00002,C21879,R12063,K06864
C21878,C00013,R12063,K06864
C21878,C21879,R12063,K06864
C00387,C00242,R02147,"K03783,K03784,K05810,K09913,K26211,K26212"
C00387,C00620,R02147,"K03783,K03784,K05810,K09913,K26211,K26212"
C00009,C00242,R02147,"K03783,K03784,K05810,K09913,K26211,K26212"
C00009,C00620,R02147,"K03783,K03784,K05810,K09913,K26211,K26212"
C00002,C00008,R05646,"K03272,K21344"
C00002,C11472,R05646,"K03272,K21344"
C07836,C00008,R05646,"K03272,K21344"
C07836,C11472,R05646,"K03272,K21344"
C00006,C00111,R05680,K00096
C00006,C00005,R05680,K00096
C00006,C00080,R05680,K00096
C00002,C00008,R00174,K00868
C00002,C00018,R00174,K00868
C00250,C00008,R00174,K00868
C00250,C00018,R00174,K00868
C00109,C21017,R10996,"K00166,K00167,K11381"
C00109,C00011,R10996,"K00166,K00167,K11381"
C00068,C21017,R10996,"K00166,K00167,K11381"
C00068,C00011,R10996,"K00166,K00167,K11381"
C00006,C04181,R04440,K00053
C00006,C00005,R04440,K00053
C00006,C00080,R04440,K00053
C00001,C00145,R12188,"K00816,K01760,K14155"
C00001,C00014,R12188,"K00816,K01760,K14155"
C00001,C00022,R12188,"K00816,K01760,K14155"
C00002,C00008,R00480,"K00928,K12524,K12525,K12526"
C00002,C03082,R00480,"K00928,K12524,K12525,K12526"
C00049,C00008,R00480,"K00928,K12524,K12525,K12526"
C00049,C03082,R00480,"K00928,K12524,K12525,K12526"
C21879,C00020,R12064,K06864
C21879,C21881,R12064,K06864
C00093,C00111,R00844,K00057
C00093,C00005,R00844,K00057
C00093,C00080,R00844,K00057
C00006,C00111,R00844,K00057
C00006,C00005,R00844,K00057
C00006,C00080,R00844,K00057
C00065,C00078,R02722,"K01694,K01695,K01696,K06001"
C00065,C00118,R02722,"K01694,K01695,K01696,K06001"
C00065,C00001,R02722,"K01694,K01695,K01696,K06001"
C03506,C00078,R02722,"K01694,K01695,K01696,K06001"
C03506,C00118,R02722,"K01694,K01695,K01696,K06001"
C03506,C00001,R02722,"K01694,K01695,K01696,K06001"
C00857,C00020,R12017,K06898
C00857,C21851,R12017,K06898
C00033,C00186,R05508,K01026
C00033,C00024,R05508,K01026
C00024,C00010,R03991,"K00632,K07508,K07509,K07513"
C00024,C05259,R03991,"K00632,K07508,K07509,K07513"
C00025,C05711,R03970,"K00681,K18592"
C00025,C00001,R03970,"K00681,K18592"
C00003,C05760,R04966,"K00208,K00209,K02371,K11533"
C00003,C00004,R04966,"K00208,K00209,K02371,K11533"
C00003,C00080,R04966,"K00208,K00209,K02371,K11533"
C00002,C00013,R01074,"K01942,K01947,K03524"
C00002,C05921,R01074,"K01942,K01947,K03524"
C00120,C00013,R01074,"K01942,K01947,K03524"
C00120,C05921,R01074,"K01942,K01947,K03524"
C00415,C00504,R02235,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00415,C00004,R02235,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00415,C00080,R02235,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00003,C00504,R02235,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00003,C00004,R02235,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00003,C00080,R02235,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00601,C07086,R02536,"K00129,K00146"
C00601,C00004,R02536,"K00129,K00146"
C00601,C00080,R02536,"K00129,K00146"
C00003,C07086,R02536,"K00129,K00146"
C00003,C00004,R02536,"K00129,K00146"
C00003,C00080,R02536,"K00129,K00146"
C00001,C07086,R02536,"K00129,K00146"
C00001,C00004,R02536,"K00129,K00146"
C00001,C00080,R02536,"K00129,K00146"
C02463,C05778,R03947,"K02302,K02304,K24866"
C02463,C00004,R03947,"K02302,K02304,K24866"
C02463,C00080,R03947,"K02302,K02304,K24866"
C00003,C05778,R03947,"K02302,K02304,K24866"
C00003,C00004,R03947,"K02302,K02304,K24866"
C00003,C00080,R03947,"K02302,K02304,K24866"
C00002,C00008,R02493,K00868
C00002,C00647,R02493,K00868
C00689,C01083,R02778,"K01087,K16055"
C00689,C00009,R02778,"K01087,K16055"
C00001,C01083,R02778,"K01087,K16055"
C00001,C00009,R02778,"K01087,K16055"
C01170,C06240,R03317,K02472
C01170,C00004,R03317,K02472
C01170,C00080,R03317,K02472
C00003,C06240,R03317,K02472
C00003,C00004,R03317,K02472
C00003,C00080,R03317,K02472
C00001,C06240,R03317,K02472
C00001,C00004,R03317,K02472
C00001,C00080,R03317,K02472
C00024,C00010,R10142,K16704
C00024,C20415,R10142,K16704
C00002,C00008,R03182,"K01935,K19562"
C00002,C00009,R03182,"K01935,K19562"
C00002,C01909,R03182,"K01935,K19562"
C01037,C00008,R03182,"K01935,K19562"
C01037,C00009,R03182,"K01935,K19562"
C01037,C01909,R03182,"K01935,K19562"
C00011,C00008,R03182,"K01935,K19562"
C00011,C00009,R03182,"K01935,K19562"
C00011,C01909,R03182,"K01935,K19562"
C00311,C00042,R00479,K01637
C00311,C00048,R00479,K01637
C00002,C06506,R05220,"K00798,K19221"
C00002,C00536,R05220,"K00798,K19221"
C01290,C01190,R03355,"K01190,K12309"
C01290,C00124,R03355,"K01190,K12309"
C00001,C01190,R03355,"K01190,K12309"
C00001,C00124,R03355,"K01190,K12309"
C00036,C00022,R12212,"K01571,K01573,K20509"
C00036,C00011,R12212,"K01571,K01573,K20509"
C00036,C01330,R12212,"K01571,K01573,K20509"
C01330,C00022,R12212,"K01571,K01573,K20509"
C01330,C00011,R12212,"K01571,K01573,K20509"
C01330,C01330,R12212,"K01571,K01573,K20509"
C00001,C00267,R01718,"K01182,K01203"
C00001,C00031,R01718,"K01182,K01203"
C00159,C00615,R02630,"K02793,K02794,K02795,K02796,K25814"
C00159,C00275,R02630,"K02793,K02794,K02795,K02796,K25814"
C20377,C20378,R10121,K02372
C20377,C00001,R10121,K02372
C00828,C05819,R02964,"K00355,K03809,K19267"
C00828,C00003,R02964,"K00355,K03809,K19267"
C00080,C05819,R02964,"K00355,K03809,K19267"
C00080,C00003,R02964,"K00355,K03809,K19267"
C00004,C05819,R02964,"K00355,K03809,K19267"
C00004,C00003,R02964,"K00355,K03809,K19267"
C00058,C00080,R00519,"K00122,K00123,K00124,K00126,K00127,K22515"
C00058,C00011,R00519,"K00122,K00123,K00124,K00126,K00127,K22515"
C00058,C00004,R00519,"K00122,K00123,K00124,K00126,K00127,K22515"
C00003,C00080,R00519,"K00122,K00123,K00124,K00126,K00127,K22515"
C00003,C00011,R00519,"K00122,K00123,K00124,K00126,K00127,K22515"
C00003,C00004,R00519,"K00122,K00123,K00124,K00126,K00127,K22515"
C00003,C00295,R01869,"K02823,K17828"
C00003,C00080,R01869,"K02823,K17828"
C00003,C00004,R01869,"K02823,K17828"
C00049,C00099,R00489,"K01579,K01580,K18933,K18966,K24264"
C00049,C00011,R00489,"K01579,K01580,K18933,K18966,K24264"
C00251,C00254,R01715,"K01850,K04092,K04093,K04516,K06208,K06209,K13853,K14170,K14187"
C00170,C00147,R01402,"K00772,K05810"
C00170,C04188,R01402,"K00772,K05810"
C00009,C00147,R01402,"K00772,K05810"
C00009,C04188,R01402,"K00772,K05810"
C00002,C00008,R11207,K13571
C00002,C00009,R11207,K13571
C00002,C21178,R11207,K13571
C02188,C00008,R11207,K13571
C02188,C00009,R11207,K13571
C02188,C21178,R11207,K13571
C00258,C00168,R01388,"K00015,K00018,K00049,K00090,K12972,K15893,K15919,K22982"
C00258,C00004,R01388,"K00015,K00018,K00049,K00090,K12972,K15893,K15919,K22982"
C00258,C00080,R01388,"K00015,K00018,K00049,K00090,K12972,K15893,K15919,K22982"
C00003,C00168,R01388,"K00015,K00018,K00049,K00090,K12972,K15893,K15919,K22982"
C00003,C00004,R01388,"K00015,K00018,K00049,K00090,K12972,K15893,K15919,K22982"
C00003,C00080,R01388,"K00015,K00018,K00049,K00090,K12972,K15893,K15919,K22982"
C00627,C00027,R00278,"K00275,K23998"
C00627,C00018,R00278,"K00275,K23998"
C00007,C00027,R00278,"K00275,K23998"
C00007,C00018,R00278,"K00275,K23998"
C04916,C04666,R04558,"K01663,K02500,K02501"
C04916,C04677,R04558,"K01663,K02500,K02501"
C04916,C00025,R04558,"K01663,K02500,K02501"
C00064,C04666,R04558,"K01663,K02500,K02501"
C00064,C04677,R04558,"K01663,K02500,K02501"
C00064,C00025,R04558,"K01663,K02500,K02501"
